Track Name,Artist Name(s),Album Name,Album Release Date,Track Duration (ms),Explicit,Popularity,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Label,song_clean,artist_clean
Lucky,"Jason Mraz, Colbie Caillat",We Sing. We Dance. We Steal Things. (Bonus Tracks Version),2008-05-01,189613,False,74,Soft Pop,0.625,0.414,0.0,-8.7,1.0,0.0369,0.294,0.0,0.151,0.669,130.088,4.0,Atlantic Records/ATG,lucky,jason mraz  colbie caillat
The Time of My Life,David Cook,David Cook,2008-11-18,216146,False,53,,0.414,0.578,8.0,-6.383,1.0,0.0287,0.0541,0.0,0.124,0.281,154.96,3.0,RCA Records Label,the time of my life,david cook
Hello Mary Lou,"Jeff Cook, Joe Osborne, David Briggs",Bits & Pieces / Odds & Ends,2011-11-22,137893,False,0,Spoken Word,0.688,0.803,9.0,-7.921,1.0,0.031,0.0946,3.07e-06,0.0542,0.955,98.214,4.0,Quest Records,hello,david cook
Should've Said No,Taylor Swift,Taylor Swift,2006-10-24,242200,False,64,,0.476,0.777,4.0,-3.771,0.0,0.0289,0.0103,0.0,0.196,0.472,167.964,4.0,"Big Machine Records, LLC",shouldve said no,taylor swift
That Song In My Head,Julianne Hough,Julianne Hough,2008-01-01,193493,False,34,Musicals,0.496,0.84,0.0,-2.528,1.0,0.0803,0.0705,0.0,0.0745,0.746,185.978,4.0,Mercury Nashville,that song in my head,julianne hough
Moving Mountains,USHER,Here I Stand,2008-05-27,298053,False,56,R&B,0.72,0.734,6.0,-4.515,1.0,0.0316,0.0856,0.0,0.303,0.37,115.999,4.0,LaFace Records,moving mountains,usher
When I Grow Up,The Pussycat Dolls,Doll Domination (Deluxe),2008-09-23,245680,False,75,,0.672,0.685,11.0,-5.762,0.0,0.0499,0.00165,0.0,0.398,0.367,118.45,4.0,Pussycat Dolls LP2 / Timbaland,when i grow up,the pussycat dolls
Put a Girl in It,Brooks & Dunn,Cowboy Town,2007-10-02,207880,False,43,Country,0.589,0.952,4.0,-3.316,1.0,0.0619,0.0327,0.00103,0.062,0.771,119.967,4.0,Arista Nashville,put a girl in it,brooks  dunn
Love Is Gone - Fred Riester & Joachim Garraud Radio Edit Remix,"David Guetta, Chris Willis, Fred Riesterer, Joachim Garraud",Pop Life,2007-06-01,199386,False,67,Edm,0.773,0.813,4.0,-4.609,0.0,0.0797,0.0331,3.77e-05,0.192,0.707,127.93,4.0,Parlophone (France),love is gone,david guetta  chris willis
Indestructible,Disturbed,Indestructible (Deluxe Edition),2008-04-29,278026,False,71,Metal,0.429,0.966,8.0,-4.605,1.0,0.0733,0.000209,0.124,0.371,0.525,179.956,4.0,Reprise,indestructible,disturbed
Love Remains the Same,Gavin Rossdale,Wanderlust,2008,249440,False,45,,0.402,0.646,4.0,-5.065,1.0,0.0347,0.258,0.0,0.164,0.094,149.378,4.0,earMUSIC,love remains the same,gavin rossdale
7 Things - Single Version,Miley Cyrus,Breakout,2008-01-01,213453,False,66,,0.59,0.903,1.0,-4.478,0.0,0.0363,0.0232,0.0,0.0786,0.542,107.023,4.0,Hollywood Records,7 things,miley cyrus
That's What You Get,Paramore,Riot!,2007-06-12,220480,False,72,Pop Punk,0.528,0.831,8.0,-3.607,1.0,0.0429,9.43e-05,0.0,0.141,0.632,131.094,3.0,Fueled By Ramen,thats what you get,paramore
3 Peat,Lil Wayne,Tha Carter III (MTV Bonus Version),2008-01-01,199426,True,57,Rap,0.577,0.66,6.0,-7.27,0.0,0.401,0.00122,0.0,0.0757,0.457,79.967,4.0,CM/Republic,3 peat,lil wayne
Fall For You,Secondhand Serenade,A Twist In My Story,2008-02-19,183586,False,70,Emo,0.389,0.457,0.0,-6.924,1.0,0.0341,0.157,0.0,0.117,0.441,169.513,4.0,Glassnote - VMG,fall for you,secondhand serenade
Magic,Robin Thicke,Something Else,2008-01-01,233226,False,51,,0.737,0.624,7.0,-6.487,1.0,0.0398,0.251,0.00295,0.101,0.651,107.959,4.0,The Neptunes,magic,robin thicke
Never Would Have Made It,Marvin Sapp,Thirsty,2007-07-03,415133,False,60,Gospel,0.338,0.559,0.0,-7.053,1.0,0.118,0.252,0.0,0.38,0.276,168.489,4.0,Verity Records,never would have made it,marvin sapp
Addicted,Saving Abel,Saving Abel,2008-01-01,222826,True,74,Post-Grunge,0.512,0.864,7.0,-4.146,1.0,0.0338,0.000821,0.0,0.0982,0.527,138.018,4.0,Virgin Records,addicted,saving abel
I Still Miss You,Keith Anderson,C'MON!,2008-08-05,235906,False,42,Country,0.505,0.763,3.0,-5.386,1.0,0.0297,0.14,0.0,0.0949,0.446,156.024,4.0,Columbia Nashville,i still miss you,keith anderson
This Is Me,"Demi Lovato, Joe Jonas",Camp Rock,2008-01-01,189173,False,64,,0.421,0.821,1.0,-2.783,1.0,0.0372,0.00971,0.0,0.1,0.594,91.245,4.0,Walt Disney Records,this is me,demi lovato  joe jonas
Disturbia,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,238626,False,82,,0.707,0.814,11.0,-4.509,0.0,0.0577,0.0861,0.0,0.168,0.717,124.921,4.0,Def Jam Recordings,disturbia,rihanna
Play My Music,Jonas Brothers,Camp Rock,2008-01-01,197506,False,57,,0.471,0.875,2.0,-3.499,1.0,0.087,0.000652,0.0,0.239,0.759,177.98,4.0,Walt Disney Records,play my music,jonas brothers
"Gotta Find You - From ""Camp Rock""/Soundtrack Version",Joe Jonas,Camp Rock,2008-01-01,241866,False,52,,0.326,0.743,11.0,-5.139,1.0,0.0352,0.0491,0.0,0.0874,0.459,80.475,4.0,Walt Disney Records,gotta find you,joe jonas
We Rock,Cast Of Camp Rock,Camp Rock,2008-01-01,190933,False,49,,0.638,0.953,8.0,-3.491,0.0,0.11,0.00635,0.0,0.12,0.799,143.849,4.0,Walt Disney Records,we rock,cast of camp rock
Hot N Cold,Katy Perry,One Of The Boys,2008-06-17,220226,False,76,Pop,0.706,0.842,7.0,-3.956,1.0,0.0417,7.73e-05,0.0,0.0688,0.861,132.032,4.0,Capitol Records,hot n cold,katy perry
All I Want To Do,Sugarland,Love On The Inside,2008-01-01,213360,False,59,Country,0.709,0.725,4.0,-4.999,1.0,0.0556,0.208,4.54e-05,0.158,0.759,97.046,4.0,Mercury Nashville,want to,sugarland
You Look Good In My Shirt,Keith Urban,Golden Road,2002-01-01,227733,False,54,Country,0.653,0.864,7.0,-6.395,1.0,0.0325,0.00757,1.1e-06,0.0629,0.827,116.966,4.0,Capitol Nashville,you look good in my shirt,keith urban
Lost+ (with Jay-Z),Coldplay,Viva La Vida (Prospekt's March Edition),2008-11-24,256908,True,37,,0.257,0.805,7.0,-7.025,1.0,0.0559,0.0081,0.494,0.357,0.39,175.251,4.0,Parlophone UK,lost,coldplay with jayz
Burnin' Up,Jonas Brothers,A Little Bit Longer,2008-08-12,175093,False,72,,0.667,0.954,2.0,-3.462,1.0,0.0817,0.0296,0.0,0.331,0.807,114.03,4.0,Republic Records,burnin up,jonas brothers
Come on Over,Jessica Simpson,Do You Know,2008-09-09,171413,False,26,,0.675,0.859,11.0,-2.57,1.0,0.0318,0.214,0.0,0.117,0.556,110.037,4.0,Epic,come on over,jessica simpson
One Step At a Time,Jordin Sparks,Jordin Sparks,2007-11-20,205160,False,64,,0.766,0.692,1.0,-4.672,1.0,0.0289,0.0825,0.0,0.0384,0.691,102.028,4.0,19 Recordings,one step at a time,jordin sparks
Thunder,BOYS LIKE GIRLS,Boys Like Girls,2007-08-31,236680,False,59,Pop Punk,0.508,0.821,2.0,-5.279,1.0,0.0395,0.223,0.0,0.316,0.463,75.057,4.0,Columbia,thunder,boys like girls
Bartender Song (Sittin' At A Bar) - Alt/Rock Mix,Rehab,Graffiti The World,2005,229040,True,66,Country Hip Hop,0.667,0.673,4.0,-6.005,1.0,0.0535,0.117,0.0,0.343,0.705,151.837,4.0,Universal Records,bartender song,rehab
Believe,Staind,The Illusion of Progress,2008-08-19,257306,True,52,Post-Grunge,0.537,0.736,10.0,-4.721,0.0,0.0284,0.000659,0.00281,0.15,0.227,113.933,4.0,Flip/Atlantic,believe,staind
"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,Where the Light Is: John Mayer Live In Los Angeles,2008,263573,False,74,Singer-Songwriter,0.315,0.296,5.0,-13.262,1.0,0.0315,0.771,0.0,0.702,0.435,173.509,4.0,Columbia,free fallin,john mayer
All Summer Long,Kid Rock,Rock n Roll Jesus,2007-10-09,297586,False,77,,0.7,0.864,7.0,-3.629,1.0,0.0283,0.0212,0.0,0.0956,0.887,102.997,4.0,Top Dog/Atlantic,all summer long,kid rock
Sneakernight - Single Version,Vanessa Hudgens,Identified,2008-01-01,179080,False,49,,0.803,0.901,1.0,-4.192,0.0,0.0625,0.323,0.0,0.142,0.837,104.002,4.0,Hollywood Records,sneakernight,vanessa hudgens
Holler Back,The Lost Trailers,Holler Back,2008-08-26,190813,False,39,Acoustic Country,0.442,0.921,2.0,-2.344,1.0,0.0635,0.259,0.0,0.163,0.601,178.124,4.0,BNA Records Label,holler back,the lost trailers
She Never Cried in Front of Me,Toby Keith,That Don't Make Me a Bad Guy,2008-10-28,239506,False,42,Country,0.458,0.621,7.0,-4.553,1.0,0.0306,0.374,0.0,0.0999,0.34,145.904,4.0,"Show Dog, LLC",she never cried in front of me,toby keith
Don't Think I Don't Think About It,Darius Rucker,Learn To Live,2008-01-01,183306,False,62,Country,0.578,0.752,9.0,-5.264,1.0,0.033,0.0275,0.0,0.125,0.405,149.689,4.0,Capitol Nashville,dont think i dont think about it,darius rucker
Johnny & June,Heidi Newfield,What Am I Waiting For,2008-08-05,218453,False,56,,0.592,0.515,5.0,-6.486,1.0,0.0299,0.458,1.28e-06,0.116,0.269,141.949,4.0,Curb Records,johnny  june,heidi newfield
Learning How To Bend,Gary Allan,Living Hard,2007-01-01,205800,False,37,Country,0.506,0.731,2.0,-4.486,1.0,0.0334,0.0375,0.000192,0.529,0.315,98.935,4.0,MCA Nashville,learning how to bend,gary allan
Troubadour,George Strait,Troubadour,2008-01-01,176226,False,69,Country,0.567,0.621,11.0,-6.395,1.0,0.0261,0.358,0.000577,0.274,0.347,136.092,4.0,MCA Nashville,troubadour,george strait
Waitin' On a Woman,Brad Paisley,Time Well Wasted,2005-08-16,272586,False,57,Country,0.548,0.617,0.0,-7.093,1.0,0.0284,0.0848,5.13e-05,0.113,0.339,76.367,4.0,Arista Nashville,waitin on a woman,brad paisley
I'll Be Lovin' U Long Time,Mariah Carey,E=MC2 (Deluxe Version),2008-04-04,181026,False,53,Christmas,0.468,0.723,1.0,-5.344,1.0,0.0782,0.19,0.0,0.366,0.449,178.86,4.0,Def Jam Recordings,ill be lovin u long time,mariah carey
Pushin' Me Away,Jonas Brothers,A Little Bit Longer,2008-08-12,183120,False,47,,0.473,0.903,7.0,-6.123,1.0,0.0679,0.0141,1.11e-06,0.195,0.452,161.965,4.0,Republic Records,pushin me away,jonas brothers
Paper Planes,M.I.A.,Kala,2007-08-20,205200,False,82,,0.447,0.848,2.0,-6.175,1.0,0.222,0.033,7.46e-05,0.65,0.485,172.253,4.0,XL Recordings,paper planes,mia
Need U Bad,Jazmine Sullivan,Fearless,2008-09-23,257426,False,57,R&B,0.529,0.659,7.0,-5.318,1.0,0.0629,0.0232,0.0,0.114,0.36,138.196,4.0,J Records,need u bad,jazmine sullivan
Do You Believe Me Now,Jimmy Wayne,Do You Believe Me Now,2008-01-01,204386,False,43,Christian Country,0.503,0.827,4.0,-4.046,1.0,0.0553,0.0723,1.15e-06,0.126,0.376,161.834,4.0,Valory,do you believe me now,jimmy wayne
Corona And Lime,"Shwayze, Cisco Adler",Shwayze,2008-01-01,236000,True,56,,0.862,0.763,7.0,-4.821,1.0,0.0764,0.17,0.0,0.151,0.893,99.998,4.0,Suretone Geffen,corona and lime,shwayze
Breakout,Miley Cyrus,Breakout,2008-01-01,206160,False,42,,0.444,0.841,4.0,-3.742,1.0,0.0504,0.000132,1.15e-05,0.229,0.796,160.093,4.0,Hollywood Records,breakout,miley cyrus
Spotlight,Jennifer Hudson,Jennifer Hudson,2008-09-30,250106,False,58,,0.707,0.724,11.0,-3.887,0.0,0.051,0.0448,0.0,0.072,0.659,108.984,4.0,Arista,spotlight,jennifer hudson
Mamma Mia - From 'Mamma Mia!' Original Motion Picture Soundtrack,Meryl Streep,Mamma Mia! The Movie Soundtrack,2008-01-01,214906,False,72,Musicals,0.746,0.848,2.0,-4.638,1.0,0.0331,0.15,2.18e-06,0.37,0.756,138.047,4.0,Polydor Records,mamma mia,meryl streep
Tonight,Jonas Brothers,A Little Bit Longer,2008-08-12,209706,False,50,,0.464,0.954,4.0,-4.536,1.0,0.083,0.000528,3.18e-05,0.313,0.758,155.899,4.0,Republic Records,tonight,jonas brothers
A Little Bit Longer,Jonas Brothers,A Little Bit Longer,2008-08-12,205013,False,45,,0.306,0.617,0.0,-4.812,1.0,0.033,0.0228,0.0,0.231,0.291,156.362,4.0,Republic Records,a little bit longer,jonas brothers
What If It All Goes Right,Melissa Lawson,What If It All Goes Right,2008-08-04,194106,False,11,,0.632,0.8,4.0,-3.796,1.0,0.0294,0.323,8.36e-05,0.217,0.265,99.985,4.0,Warner Records/Nashville,what if it all goes right,melissa lawson
Energy,Keri Hilson,In A Perfect World...,2009-01-01,209840,False,51,,0.427,0.767,6.0,-5.783,1.0,0.143,0.0788,0.0,0.095,0.651,76.711,4.0,Mosley / Interscope,energy,keri hilson
Shattered (Turn The Car Around),O.A.R.,All Sides (Deluxe Edition),2008-07-15,255493,False,63,,0.572,0.783,11.0,-6.398,1.0,0.0353,0.0172,0.0,0.19,0.46,105.975,4.0,Craft Recordings,shattered,oar
Just a Dream,Carrie Underwood,Carnival Ride,2007-10-23,284706,False,54,Country,0.526,0.781,7.0,-3.673,1.0,0.0369,0.0613,0.0,0.121,0.358,142.06,4.0,Arista,just a dream,carrie underwood
Whatever You Like,T.I.,Paper Trail,2008-09-07,249533,True,78,Southern Hip Hop,0.68,0.687,9.0,-6.162,0.0,0.0709,0.0161,0.0,0.261,0.467,150.053,4.0,"Grand Hustle, LLC",whatever you like,ti
Crush,David Archuleta,David Archuleta,2008-11-11,213520,False,69,,0.57,0.664,0.0,-4.718,0.0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,4.0,Jive,crush,david archuleta
Change (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),2021-04-09,279359,False,61,,0.499,0.815,5.0,-4.063,1.0,0.0341,0.000191,0.0,0.181,0.344,95.999,4.0,Taylor Swift,change,taylor swift
Dreamer,Chris Brown,Dreamer,2008-08-07,213080,False,26,R&B,0.374,0.826,0.0,-5.175,1.0,0.0482,0.0687,0.0,0.317,0.342,89.785,4.0,Jive,dreamer,chris brown
Everybody Wants to Go to Heaven (with The Wailers),"Kenny Chesney, The Wailers",Lucky Old Sun,2008-10-14,252986,False,46,Country,0.702,0.695,11.0,-7.149,1.0,0.101,0.38,1.43e-05,0.659,0.559,137.728,4.0,Legacy Recordings,everybody wants to go to heaven,kenny chesney with the wailers
Get Back,Demi Lovato,Don't Forget,2008-01-01,200213,False,50,,0.558,0.867,0.0,-3.722,1.0,0.116,0.00327,0.0,0.0426,0.72,76.018,4.0,Hollywood Records,get back,demi lovato
All Summer Long,Hit Co. Masters,Great Hits,2012-03-26,296333,False,1,,0.607,0.889,7.0,-4.317,1.0,0.0325,0.0103,0.0,0.0642,0.863,102.997,4.0,Limitless Hits,all summer long,hit masters
BB Good,Jonas Brothers,A Little Bit Longer,2008-08-12,176240,False,46,,0.656,0.901,4.0,-5.213,1.0,0.0398,0.0298,0.00014,0.0546,0.892,135.007,4.0,Republic Records,bb good,jonas brothers
Nothing Is Real,The Goo Goo Dolls,Something for the Rest of Us (Deluxe),2010-08-27,244973,False,23,,0.363,0.618,0.0,-5.147,1.0,0.0296,0.00038,2.41e-05,0.0908,0.412,82.939,4.0,Warner Records,real,goo goo dolls
Cry for You,September,Dancing Shoes,2007-03-08,209800,False,72,,0.768,0.881,9.0,-3.988,1.0,0.0301,0.00133,0.000141,0.0551,0.961,130.016,4.0,Catchy Tunes,cry for you,september
So What,P!nk,Funhouse (Expanded Edition),2008-10-24,215160,True,80,,0.534,0.87,11.0,-3.078,0.0,0.0425,0.000334,0.0,0.241,0.462,126.019,4.0,LaFace Records,so what,pnk
The Day That Never Comes,Metallica,Death Magnetic,2008-09-12,476266,False,61,Metal,0.334,0.986,4.0,-1.046,0.0,0.0576,0.000114,0.0353,0.0805,0.48,124.668,4.0,Blackened Recordings,the day that never comes,metallica
American Boy,Studio Allstars,On The Radio Hits Vol2,2009-02-16,288940,False,0,,0.775,0.66,4.0,-6.489,0.0,0.296,0.393,0.0,0.31,0.58,117.831,4.0,Ectypal Music OMP,american boy,studio allstars
Miss Independent,Ne-Yo,Year Of The Gentleman (Bonus Track Edition),2008-01-01,232000,False,81,,0.673,0.681,1.0,-5.693,1.0,0.118,0.52,0.0,0.235,0.707,171.864,4.0,Def Soul,miss independent,neyo
What Them Girls Like,"Ludacris, Chris Brown, Sean Garrett",Theater Of The Mind (Expanded Edition),2008-11-24,242080,True,44,Southern Hip Hop,0.535,0.691,1.0,-5.544,1.0,0.355,0.149,0.0,0.159,0.813,170.013,4.0,Def Jam Recordings,what them girls like,ludacris costarring chris brown  sean garrett
My Apocalypse,Metallica,Death Magnetic,2008-09-12,301013,False,42,Metal,0.262,0.993,5.0,-1.27,0.0,0.199,0.000199,0.00182,0.0962,0.279,199.915,4.0,Blackened Recordings,my apocalypse,metallica
JUST STAND UP!,"Artists Stand Up To Cancer, Mariah Carey, Beyoncé, Mary J. Blige, Rihanna, Fergie, Sheryl Crow, Melissa Etheridge, Natasha Bedingfield, Miley Cyrus, Leona Lewis, Carrie Underwood, Keyshia Cole, LeAnn Rimes, Ashanti, Ciara",JUST STAND UP!,2008-01-01,214266,False,47,Christmas,0.565,0.938,7.0,-1.838,1.0,0.0687,0.103,0.0,0.397,0.562,176.543,4.0,Island Def Jam,just stand up,artists stand up to cancer
Come On Get Higher,Matt Nathanson,Some Mad Hope,2007-01-01,215173,False,67,,0.672,0.623,9.0,-5.699,1.0,0.0297,0.241,0.0,0.0848,0.617,92.018,4.0,Vanguard Records,come on get higher,matt nathanson
Cyanide,Metallica,Death Magnetic,2008-09-12,399546,False,50,Metal,0.313,0.993,11.0,-0.463,0.0,0.0751,0.000119,0.000335,0.303,0.497,129.255,4.0,Blackened Recordings,cyanide,metallica
"What Up, What's Haapnin'",T.I.,Paper Trail,2008-09-07,301293,True,45,Southern Hip Hop,0.416,0.854,1.0,-4.34,1.0,0.0908,0.0127,0.0,0.416,0.102,142.948,4.0,"Grand Hustle, LLC",what up whats haapnin,ti
T-Shirt,Shontelle,Shontelligence,2008-01-01,234760,False,67,,0.679,0.657,6.0,-6.222,1.0,0.0424,0.0219,0.0,0.295,0.362,86.986,4.0,SRC Records,tshirt,shontelle
Now Or Never,"High School Musical Cast, Disney",High School Musical 3: Senior Year,2008-01-01,270733,False,63,,0.747,0.983,5.0,-3.883,0.0,0.181,0.112,0.0,0.706,0.553,114.993,4.0,Walt Disney Records,now or never,high school musical 3 cast
No Me Doy Por Vencido,Luis Fonsi,Palabras Del Silencio (Edición Aniversario - Un Año Despues),2008,239400,False,74,Latin,0.31,0.663,3.0,-6.075,1.0,0.101,0.44,0.0,0.609,0.407,172.768,3.0,UMLE - Latino,no me doy por vencido,luis fonsi
Country Man,Luke Bryan,I'll Stay Me,2007-01-01,190226,False,47,Country,0.739,0.835,4.0,-4.433,1.0,0.0307,0.0316,0.0,0.494,0.861,120.002,4.0,Capitol Nashville,country man,luke bryan
Love Story (Taylor’s Version),Taylor Swift,Love Story (Taylor’s Version),2021-02-12,235766,False,80,,0.626,0.79,2.0,-4.302,1.0,0.0311,0.135,3.97e-06,0.0989,0.416,119.082,4.0,Taylor Swift,love story,taylor swift
I Don't Care - Single Version,Fall Out Boy,Folie à Deux,2008-12-10,214493,False,65,Emo,0.55,0.938,11.0,-3.556,0.0,0.0522,0.00171,2.18e-05,0.555,0.433,133.99,4.0,Island Records,i dont care,fall out boy
I'd Rather Be with You,Joshua Radin,Simple Times,2008-09-30,169213,False,40,,0.574,0.481,1.0,-12.306,1.0,0.0353,0.0717,0.000296,0.113,0.228,81.58,4.0,Mom+Pop,id rather be with you,joshua radin
Right Here (Departed),Brandy,Human,2008-12-08,217946,False,55,R&B,0.568,0.682,8.0,-5.781,1.0,0.0439,0.256,0.0,0.231,0.366,92.99,4.0,Epic,right here,brandy
Lovebug,Jonas Brothers,A Little Bit Longer,2008-08-12,220693,False,63,,0.597,0.5,4.0,-6.216,1.0,0.0579,0.127,0.0,0.214,0.522,79.071,4.0,Republic Records,lovebug,jonas brothers
Roll with Me,Montgomery Gentry,Back When I Knew It All,2008-06-06,233933,False,42,Country,0.552,0.648,2.0,-6.71,1.0,0.0273,0.0533,0.00015,0.144,0.407,142.159,4.0,Columbia Nashville,roll with me,montgomery gentry
Superwoman,Alicia Keys,As I Am (Expanded Edition),2007-11-09,274106,False,58,R&B,0.408,0.494,0.0,-8.291,1.0,0.0475,0.266,0.00297,0.11,0.135,161.701,4.0,J Records,superwoman,alicia keys
Bad Girlfriend,Theory of a Deadman,Scars & Souvenirs (Special Edition),2008-04-01,205626,True,70,Post-Grunge,0.504,0.957,0.0,-2.657,1.0,0.0529,0.00298,0.0,0.187,0.676,135.013,4.0,Roadrunner Records,bad girlfriend,theory of a deadman
She Never Lets It Go To Her Heart,Tim McGraw,All I Want,1995-08-15,186266,False,51,Country,0.67,0.766,9.0,-6.755,1.0,0.0252,0.0586,0.0,0.0914,0.804,111.028,4.0,Curb Records,let it go,tim mcgraw
Love Lockdown,Kanye West,808s & Heartbreak,2008-11-24,270306,False,67,Rap,0.76,0.524,1.0,-7.67,0.0,0.0323,0.0542,0.5,0.112,0.112,119.603,4.0,Roc-A-Fella,love lockdown,kanye west
All Summer Long,The Rock Heroes,A Salute To Kid Rock,2008-08-01,296346,False,12,,0.606,0.885,7.0,-4.377,1.0,0.0336,0.00825,0.0,0.0634,0.855,102.992,4.0,Big Eye Music,all summer long,the rock heroes
Chicken Fried,Zac Brown Band,The Foundation,2008-11-17,238146,False,80,Country,0.566,0.713,6.0,-4.25,1.0,0.0418,0.645,0.0,0.114,0.805,169.861,4.0,Home Grown Music,chicken fried,zac brown band
Angel,Natasha Bedingfield,Pocketful Of Sunshine,2007-04-27,246946,False,39,,0.566,0.749,2.0,-4.435,1.0,0.0507,0.0574,0.0,0.388,0.503,134.909,4.0,Epic/Phonogenic,angel,natasha bedingfield
Right Now (Na Na Na),Akon,Freedom,2008-01-01,240746,False,82,,0.829,0.857,8.0,-4.194,0.0,0.152,0.26,0.0,0.415,0.586,137.979,4.0,Konvict/Upfront/SRC/Universal Records,right now,akon
Ready For Whatever,T.I.,Paper Trail,2008-09-07,312466,True,46,Southern Hip Hop,0.602,0.71,5.0,-5.882,0.0,0.0966,0.00844,0.0,0.285,0.292,75.096,4.0,"Grand Hustle, LLC",ready for whatever,ti
Krazy (Spanish Version),"Pitbull, Lil Jon",Krazy featuring Lil Jon (Spanish Version),2008-10-14,228653,False,23,Crunk,0.772,0.843,11.0,-7.061,0.0,0.058,0.0164,0.00316,0.0895,0.59,124.99,4.0,Mr. 305 / Famous Artist Music / The Orchard,krazy,pitbull featuring lil jon
Don't Forget,Demi Lovato,Don't Forget,2008-01-01,223160,False,56,,0.641,0.451,4.0,-7.694,1.0,0.0899,0.507,1.71e-06,0.629,0.612,179.967,4.0,Hollywood Records,dont forget,demi lovato
Use Somebody,Kings of Leon,Only By The Night,2008-09-23,230760,False,83,Modern Rock,0.276,0.715,0.0,-5.356,1.0,0.0432,0.00552,0.000417,0.201,0.173,137.028,4.0,RCA/Legacy,use somebody,kings of leon
Already Gone,Sugarland,Love On The Inside,2008-01-01,275866,False,46,Country,0.48,0.596,1.0,-5.844,1.0,0.03,0.214,1.06e-05,0.151,0.332,154.769,3.0,Mercury Nashville,already gone,sugarland
Keeps Gettin' Better,Christina Aguilera,Keeps Gettin' Better: A Decade of Hits,2008-11-12,181946,False,42,,0.645,0.697,5.0,-4.733,0.0,0.0285,0.0739,0.000842,0.575,0.25,130.001,4.0,RCA Records Label,keeps gettin better,christina aguilera
Gotta Be Somebody,Nickelback,Dark Horse,2008-11-14,252653,False,71,Post-Grunge,0.536,0.89,0.0,-5.222,1.0,0.0601,0.000354,0.00165,0.133,0.205,115.998,4.0,Roadrunner Records,gotta be somebody,nickelback
Light On,David Cook,David Cook,2008-11-18,228826,False,52,,0.446,0.834,9.0,-4.014,0.0,0.0341,0.0794,0.0,0.114,0.363,132.034,4.0,RCA Records Label,light on,david cook
Human,The Killers,Day & Age (Bonus Tracks),2008-11-18,245373,False,79,Alternative Rock,0.557,0.8,10.0,-8.477,1.0,0.0601,0.00132,0.0012,0.0906,0.582,135.47,4.0,Island Records,human,the killers
It's Over,Jesse McCartney,Departure - Recharged,2008,246906,False,43,,0.593,0.679,1.0,-4.68,0.0,0.0507,0.284,0.0,0.152,0.207,135.931,4.0,Hollywood Records,its over,jesse mccartney
Without You,Hinder,Take It To The Limit,2008-01-01,232266,False,62,Post-Grunge,0.415,0.816,3.0,-3.831,1.0,0.0333,0.0299,2.09e-05,0.129,0.264,136.017,4.0,Universal Records,without you,hinder
